file,abstract,introduction,conclusion
PMC35278.xml,"['Caenorhabditis elegans', 'elegans and Drosophila', 'Drosophila melanogaster', 'represent new subfamilies', 'specific to plants', 'subfamilies specific']","['Arabidopsis', 'Kinesins', 'motor domain', 'domain', 'proteins', 'Arabidopsis genome']","['Arabidopsis kinesins', 'completed eukaryotic genomes', 'surprisingly large number', 'Arabidopsis', 'kinesins', 'C.elegans and Drosophila']"
PMC35279.xml,"['putative four-transmembrane protein', 'four-transmembrane protein', 'wich defines', 'identified the existence', 'mammalian species', 'encoding a putative']","['EGFP coding sequence', 'encoding proteins targeted', 'EGFP fusion proteins', 'EGFP coding', 'frame', 'EGFP']","['called Brain Cell', 'Brain Cell Membrane', 'called Brain', 'Brain Cell', 'integral membrane proteins', 'Cell Membrane Protein']"
PMC35280.xml,"['data reported', 'anti-HBe phenotype', 'world', 'mutations previously', 'explain the anti-HBe', 'data']","['Background Chronic hepatitis', 'chronic active hepatitis', 'including asymptomatic carrier', 'asymptomatic carrier state', 'mutation', 'liver disease']","['Brazilian carriers appeared', 'anti-HBe Brazilian carriers', 'Brazilian carriers', 'anti-HBe Brazilian', 'TGA 1762-1764 mutations', 'TGA 1762-1764']"
PMC35283.xml,"['premalignant lung cells', 'proliferating premalignant lung', 'times more proliferating', 'proliferating premalignant', 'premalignant lung', 'lung cells']","['lung cancer', 'lung', 'cancer', 'PCNA', 'cells', 'DNA']","['antibodies provide consistent', 'routinely fixed tissues', 'confirmed that polyclonal', 'antibodies provide', 'provide consistent', 'reliable staining']"
PMC35285.xml,"['amino acid sequences', 'case with MHC', 'MHC molecules', 'present peptides', 'algebraic and geometric', 'geometric view']","['MHC', 'MHC sequence properties', 'sequence properties', 'MHC molecule', 'amino acid', 'MHC position']","['MHC', 'MHC sequence variables', 'space', 'peptide binding', 'MHC molecules', 'sequence']"
PMC35286.xml,"['negative appendicectomies', 'high risk', 'risk for negative', 'Albanian immigrants', 'immigrants in Greece', 'Greece']","['health care worldwide', 'health care', 'Background Immigrant populations', 'present with peculiarities', 'inequalities in access', 'Albanian immigrants']","['poses major challenges', 'highly mobile immigrant', 'epidemiologic evaluation', 'targeted a highly', 'poses major', 'major challenges']"
PMC35352.xml,"['somatic cells', 'potential to develop', 'develop into blastocysts', 'blastocysts after nuclear', 'nuclear transfer', 'transfer of somatic']","['preactivated recipient oocytes', 'oocytes', 'recipient oocytes', 'somatic cell nuclei', 'MPF', 'preactivated recipient']","['somatic cells', 'potential to develop', 'develop into blastocysts', 'transfer of somatic', 'nuclear transfer', 'nuclear reprogramming']"
PMC35353.xml,"['FAH gene acts', 'putative missense mutation', 'data suggest', 'putative missense', 'gene acts', 'FAH gene']","['Background Tyrosinemia type', 'FAH', 'autosomal recessive disease', 'HTI', 'autosomal recessive', 'catabolic pathway']","['patient ceased dietary', 'ceased dietary restriction', 'case of HTI', 'patient ceased', 'ceased dietary', 'dietary restriction']"
PMC35354.xml,"['developed enables non-invasive', 'enables non-invasive screening', 'resulting from genetic', 'pathophysiological alterations', 'technology we developed', 'developed enables']","['Background Although electrocardiograms', 'conscious mice', 'mice', 'techniques require restraint', 'reported techniques require', 'surgical implantation']","['Conclusions We developed', 'conscious mice', 'obtaining ECGs', 'demonstrated significant', 'Internet-accessible portal', 'mice']"
PMC35360.xml,"['Support Vector Machine', 'Vector Machine method', 'covariant discrimination algorithm', 'powerful computational tool', 'elegant component-coupled method', 'Support Vector']","['amino acid composition', 'Muskal and Kim', 'acid composition', 'Kim suggested', 'structural class', 'amino acid']","['amino acid components', 'protein structural classes', 'drawn by Chou', 'co-workers and Zhou', 'approach of SVMs', 'significantly improved']"
PMC35361.xml,"['transcriptional activity', 'phosphorylating serine', 'activity by phosphorylating', 'regulate', 'transcriptional', 'serine']","['DNA', 'DNA damage', 'activation', 'protein', 'DNA binding activity', 'N-terminal']","['directly phosphorylate serine', 'Conclusions This study', 'study demonstrates', 'directly phosphorylate', 'activation requires serines', 'phosphorylate serine']"
PMC37242.xml,"['present data suggest', 'signaling in hepatocytes', 'present data', 'data suggest', 'suggest an important', 'important role']","['extracellular regulated kinases', 'Introduction The extracellular', 'extracellular regulated', 'implicated in regulation', 'regulated kinases', 'receptor tyrosine kinases']","['present study', 'suggests a role', 'activation', 'hepatocytes and suggests', 'protein subunit', 'role']"
PMC37243.xml,"['zebrafish Delta proteins', 'promote Notch activity', 'Delta proteins', 'promote Notch', 'zebrafish Delta', 'Notch activity']","['Notch', 'cells', 'cell', 'Delta', 'Notch signaling', 'neural']","['expressed by subsets', 'genes are expressed', 'delta genes', 'notch genes', 'proliferative neural precursors', 'precursors']"
PMC37310.xml,"['APOE gene polymorphism', 'determine genetic susceptibility', 'retinopathy in Type', 'Type I diabetes', 'APOE gene', 'diabetes patients']","['Background Familial', 'Familial and epidemiological', 'strong genetic component', 'apoE', 'Type I diabetes', 'patients']","['APOE gene polymorphism', 'present study found', 'retinopathy in Type', 'Type I diabetes', 'APOE gene', 'Conclusions The present']"
PMC37313.xml,"['water fluoride level', 'incidence is inconclusive', 'association between water', 'water fluoride', 'fluoride level', 'syndrome incidence']","['Department of Health', 'water fluoride level', 'water fluoride', 'drinking water fluoridation', 'fluoride', 'fluoride level']","['water fluoride level', 'water fluoride', 'Conclusions The evidence', 'fluoride', 'fluoride level', 'syndrome']"
PMC37314.xml,"['muscle dihydropyridine receptor', 'release triggering function', 'skeletal muscle dihydropyridine', 'release triggering', 'dihydropyridine receptor', 'channel function']","['subunit', 'DHPR subunits', 'DHPR', 'subunits', 'channel', 'skeletal DHPR']","['DHPR subunits participate', 'DHPR subunits', 'DHPR without modulation', 'Conclusions The ability', 'DHPR', 'selectively modulate']"
PMC37351.xml,"['Multiple sequence alignments', 'leucine-rich repeat superfamily', 'factor receptor families', 'right-handed beta helix', 'beta helix proteins', 'epidermal growth factor']","['leucine-rich repeat proteins', 'LRR proteins', 'repeats', 'leucine-rich repeats', 'repeated structural units', 'EGFR families']","['repeating motif typical', 'EGFR subfamilies', 'sequence analyses', 'repeating motif', 'motif typical', 'sequence analysis programs']"
PMC37352.xml,"['protein level', 'alter expression', 'mRNA or protein', 'level', 'inhibit GJIC', 'GJIC by decreasing']","['Introduction Bone morphogenetic', 'play important roles', 'Introduction Bone', 'Bone morphogenetic', 'TGF-β superfamily', 'play important']","['protein level', 'alter expression', 'mRNA or protein', 'Conclusions', 'level', 'inhibit GJIC']"
PMC37353.xml,"['diverse time points', 'immunophenotyping assays demonstrated', 'assays demonstrated differences', 'time points', 'suggesting the existence', 'Mo-DC and Mo-LC']","['Background Dendritic cells', 'Background Dendritic', 'bone marrow derived', 'Dendritic cells', 'marrow derived cells', 'bone marrow']","['Mo-LC populations', 'Mo-DC and Mo-LC', 'existence of differences', 'existence of subsets', 'Conclusions The immunophenotyping', 'specific markers']"
PMC37354.xml,"['DHBV reverse transcriptase', 'degrade exogenous RNA', 'endogenous RNA template', 'DHBV reverse', 'exogenous RNA', 'endogenous RNA']","['DNA', 'RNAseH activity', 'pregenomic RNA', 'RNA', 'pregenomic RNA molecule', 'RNAseH']","['exogenously provided RNA', 'detected exogenously provided', 'DNA heteroduplexes synthesized', 'DHBV core particles', 'viral reverse transcription', 'provided RNA']"
PMC37355.xml,"['experiments provide functional', 'provide functional tests', 'amino acid-nucleotide contacts', 'acid-nucleotide contacts observed', 'structural analyses', 'demonstrating the importance']","['coat protein', 'RNA-protein recognition', 'extensively by genetic', 'studied extensively', 'coat protein dimer', 'coat']","['understanding molecular interactions', 'present here emphasize', 'emphasize the importance', 'importance of combined', 'combined functional', 'functional and structural']"
PMC37356.xml,"['delay viral spreading', 'natural mucosal barrier', 'viral spreading', 'data may suggest', 'natural mucosal', 'mucosal barrier']","['acute retroviral syndrome', 'retroviral syndrome characterized', 'HIV infection', 'Infection', 'HIV infection occurs', 'HIV']","['delays viral appearance', 'mucosal natural barrier', 'small number', 'number of animals', 'delays viral', 'viral appearance']"
PMC37391.xml,"['suggest that CSN', 'modification of multiple', 'cellular regulation', 'data suggest', 'global regulator', 'multiple cullins']","['CSN', 'RING family', 'SCF complexes', 'RING', 'transcription factors', 'reviewed in ref.']","['pombe CSN complex', 'Conclusions Our study', 'general role', 'pombe CSN', 'CSN complex', 'multiple cullin ubiquitin']"
